name,weight
Eşlik,0.0002842097575
Arıç,0.0003463652041
Tunca,0.0009711003502
Baran,0.001632004999
Bayraktutan,0.0002738821124
Özkök,0.0006438149927
Ertekin,0.0009673198345
Arat,0.0007755585509
Altınel,0.0005158698621
Bayraktar,0.001830004867
Eniş,0.0002154983912
Kıran,0.001105293278
Akan,0.001271639956
Dilmen,0.000563838051
Ezgi,0.0002417873942
Sakallı,0.0007911154146
Çengiz,0.002185035847
Yeğin,0.0006522644531
Güley,0.0002083098413
Demirden,0.0002993084156
Düzen,0.0005616432663
Tokaç,0.0003989517803
Tunç,0.002314238429
Ağır,0.0006492277059
Karaağaç,0.0009435775119
Tutan,0.0004055024783
Düven,0.0002194736637
Korkmaz,0.003444450073
Poyraz,0.001216473592
Erbay,0.000899345472
Topbaş,0.0006475768553
Altıntaş,0.001704968806
Sinanoğlu,0.0003551680272
Atay,0.001308688083
Hamzaoğlu,0.0003949066688
Varış,0.0004347061909
Polat,0.003368246558
Düvenci,0.0002373190118
Tektaş,0.0006440068041
Akçal,0.0003943850642
Erman,0.0006265086281
Üregen,0.0002108634755
Türel,0.0004592078141
Boy,0.0004713304012
Teymur,0.000390398095
Tok,0.001246560739
Dilaver,0.0003793806659
Demirci,0.002685295437
Toğaç,0.000238357612
Çıtak,0.0009024073547
Artun,0.0004192792985
El,0.0003780762013
Evgin,0.0003365996789
Üste,0.0002331183434
İşçen,0.0003753440063
Top,0.001205185147
Gökmen,0.001372203656
Yıldırgan,0.0002029034739
Baysan,0.0004898343692
Tokgöz,0.001017313584
Calman,0.0002288405791
Tuncel,0.001208698565
Geçer,0.0007181177909
Yalaz,0.000291079867
Karataş,0.002786892324
Batmaz,0.0008061168862
Taner,0.0007472249292
Şendağ,0.000208507385
Tonka,0.000229200109
Bediz,0.0002367980035
Kocadağ,0.0004773193713
Kaynar,0.0009719902379
Avınç,0.0002270343901
Devrim,0.0004920984449
Çağıran,0.000377313181
İnce,0.002195880603
Alyanak,0.0002671862036
Başat,0.000280858282
Durdu,0.0008662814055
Angı,0.000273280173
Gedik,0.001504854512
Çalışgan,0.0002846439973
Çopur,0.000765728785
Algün,0.0003321673024
Ezgin,0.0003542394818
Aslanoğlu,0.0004272551703
Akkan,0.000782849881
Ballı,0.0008638065827
Düzgün,0.001173827724
Çapanoğlu,0.0002744827318
Tataş,0.0002529385297
Özyürek,0.0007316914209
Varan,0.0004414724527
Tilki,0.0007332651944
Karadaş,0.001134555236
Bugur,0.0002991708342
Sepetçi,0.0004805001029
Köybaşı,0.0003987453369
Akman,0.001663412529
Çavlak,0.0003515562526
Keçeci,0.0008396870442
Abık,0.00032917923
Başel,0.0002869488446
Arıkan,0.001579991515
Yetgin,0.0005955139183
Akalın,0.001012404974
Türkeri,0.0004502445916
Kök,0.001181936683
Ertürk,0.001663363028
Emiroğlu,0.0006247977516
Keleş,0.002177221404
Ürkmez,0.0006388721254
Bozkurt,0.003114750072
Altınışık,0.0007590325796
Bekem,0.000250813645
Ülük,0.0002829030391
Çetiner,0.0011291355
Tanış,0.0008486120941
Geçgin,0.0002812976955
Akdağ,0.001632988537
Argan,0.000203713471
Tur,0.0005896781302
Anık,0.0005982040395
Tav,0.0002674941993
Belik,0.0002478414231
Karabay,0.0006317438027
Koral,0.0004673832083
Bilecen,0.0003701528873
Terzi,0.001165132454
Varlı,0.0008452092708
Abacı,0.0007360671351
Babat,0.0005542645529
Ulutaş,0.001037072982
Kırşan,0.0002741825866
Beyazıt,0.0005126676594
Topçuoğlu,0.0007173721115
Çağlak,0.0004055024783
Batak,0.0003098516089
Bektaş,0.001938338914
Gönül,0.0009610430455
Bektaşoğlu,0.0003834821977
Atakan,0.0005314366972
Aykan,0.0006049110327
Sandalcı,0.0002345269262
Üçtaş,0.000213386552
Caymaz,0.000581097979
Ülüş,0.0007434135187
Algur,0.0003787289953
Çiftçi,0.00262077152
Ersöz,0.001036675925
Akçalı,0.0004771468359
Ünal,0.003142083297
Bulu,0.000292209182
Yıldızoğlu,0.0003961557178
Tekelioğlu,0.0003754536758
Onay,0.0009747395032
Aşkar,0.0005839955363
Altınbaş,0.0006821903268
Celayır,0.0003400071378
Akkor,0.0002281198196
Çörekçi,0.0003383076984
Çaça,0.000371041611
Ülkü,0.0007400276628
Aman,0.0002782072268
Baçak,0.0007673937067
Kuyucu,0.0006545956641
